merk,model,bouwjaar,type_auto,brandstof,transmissie,vermogen,prijs
hyundai,i10,2016.0,sedan,benzine,schakel,66.0,6695.0
hyundai,tucson,2019.0,sedan,hybrid,automaat,175.0,26995.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,14195.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,25995.0
hyundai,ix20,2015.0,sedan,benzine,schakel,114.0,7495.0
hyundai,i10,2016.0,sedan,benzine,schakel,66.0,6995.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7695.0
hyundai,i10,2014.0,sedan,benzine,schakel,65.0,5495.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,6495.0
hyundai,i30,2017.0,sedan,benzine,schakel,118.0,12495.0
hyundai,tucson,2018.0,sedan,diesel,automaat,130.0,22995.0
hyundai,tucson,2019.0,sedan,benzine,automaat,175.0,23995.0
hyundai,i30,2016.0,sedan,diesel,schakel,108.0,9495.0
hyundai,i30,2017.0,sedan,benzine,schakel,118.0,13495.0
hyundai,i30,2014.0,sedan,benzine,schakel,108.0,6995.0
hyundai,santa fe,2020.0,sedan,diesel,automaat,262.0,36990.0
hyundai,i10,2020.0,sedan,benzine,schakel,67.0,12190.0
hyundai,i20,2020.0,sedan,benzine,schakel,101.0,11990.0
hyundai,kona,2020.0,sedan,benzine,schakel,175.0,14490.0
hyundai,ix20,2016.0,sedan,benzine,schakel,113.0,7240.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,11030.0
hyundai,i30,2015.0,sedan,benzine,schakel,108.0,8991.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,6890.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,14710.0
hyundai,ix20,2017.0,sedan,benzine,schakel,89.0,8798.0
hyundai,tucson,2016.0,sedan,benzine,schakel,114.0,10798.0
hyundai,i40,2016.0,sedan,diesel,schakel,139.0,8270.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6991.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,18500.0
hyundai,i30,2014.0,sedan,diesel,schakel,108.0,5631.0
hyundai,santa fe,2014.0,sedan,diesel,automaat,194.0,14791.0
hyundai,i30,2015.0,sedan,diesel,schakel,108.0,7695.0
hyundai,i20,2014.0,sedan,benzine,schakel,84.0,5995.0
hyundai,i40,2016.0,sedan,diesel,schakel,139.0,8770.0
hyundai,ix35,2015.0,sedan,diesel,schakel,114.0,8420.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,8500.0
hyundai,ix20,2016.0,sedan,benzine,schakel,113.0,8000.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,7250.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,12750.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,8750.0
hyundai,tucson,2017.0,sedan,benzine,schakel,130.0,11350.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,16000.0
hyundai,santa fe,2019.0,sedan,diesel,automaat,262.0,31500.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,8000.0
hyundai,ix20,2016.0,sedan,benzine,schakel,113.0,7798.0
hyundai,ix35,2015.0,sedan,benzine,schakel,114.0,8498.0
hyundai,ioniq,2018.0,sedan,hybrid,automaat,104.0,14998.0
hyundai,i10,2013.0,sedan,benzine,schakel,84.0,3790.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,21000.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,8500.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,8500.0
hyundai,ix20,2015.0,sedan,benzine,automaat,114.0,6750.0
hyundai,tucson,2016.0,sedan,benzine,schakel,114.0,17000.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,17750.0
hyundai,santa fe,2018.0,sedan,diesel,schakel,197.0,20000.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,8500.0
hyundai,i10,2016.0,sedan,benzine,schakel,66.0,7000.0
hyundai,i800,2017.0,sedan,diesel,automaat,168.0,15499.0
hyundai,ix20,2017.0,sedan,diesel,schakel,89.0,8199.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,9770.0
hyundai,santa fe,2019.0,sedan,diesel,automaat,262.0,32000.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,6750.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,7500.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,9750.0
hyundai,tucson,2016.0,sedan,diesel,automaat,114.0,15250.0
hyundai,santa fe,2019.0,sedan,diesel,automaat,262.0,28500.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,11499.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,7551.0
hyundai,i40,2016.0,sedan,diesel,schakel,139.0,11695.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,13292.0
hyundai,ioniq,2016.0,sedan,hybrid,automaat,104.0,13995.0
hyundai,i30,2015.0,sedan,diesel,schakel,108.0,5750.0
hyundai,ix35,2014.0,sedan,diesel,schakel,114.0,7530.0
hyundai,i40,2014.0,sedan,diesel,automaat,134.0,7700.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,9870.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,19970.0
hyundai,tucson,2017.0,sedan,benzine,schakel,130.0,13970.0
hyundai,tucson,2018.0,sedan,benzine,schakel,130.0,14770.0
hyundai,tucson,2017.0,sedan,diesel,automaat,130.0,15270.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,11000.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,7900.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,9500.0
hyundai,i20,2018.0,sedan,benzine,automaat,83.0,12500.0
hyundai,ix20,2016.0,sedan,benzine,automaat,113.0,9500.0
hyundai,i30,2016.0,sedan,benzine,schakel,108.0,8500.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,13495.0
hyundai,tucson,2017.0,sedan,benzine,schakel,130.0,11800.0
hyundai,ix20,2016.0,sedan,benzine,schakel,113.0,7327.0
hyundai,ix20,2017.0,sedan,benzine,schakel,89.0,8340.0
hyundai,ix20,2013.0,sedan,benzine,schakel,114.0,5498.0
hyundai,i30,2017.0,sedan,diesel,schakel,118.0,9298.0
hyundai,i30,2016.0,sedan,benzine,schakel,108.0,8698.0
hyundai,i40,2016.0,sedan,diesel,schakel,139.0,10491.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,7821.0
hyundai,i20,2015.0,sedan,benzine,schakel,83.0,8995.0
hyundai,i20,2017.0,sedan,diesel,schakel,83.0,8295.0
hyundai,ioniq,2016.0,sedan,hybrid,automaat,104.0,14270.0
hyundai,santa fe,2018.0,sedan,diesel,automaat,197.0,22270.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,10970.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,9370.0
hyundai,ix35,2013.0,sedan,diesel,schakel,114.0,6990.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,8495.0
hyundai,santa fe,2020.0,sedan,diesel,automaat,262.0,36495.0
hyundai,tucson,2018.0,sedan,diesel,automaat,130.0,19894.0
hyundai,ix20,2016.0,sedan,diesel,schakel,113.0,6995.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,16995.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,6079.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,12991.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,9991.0
hyundai,santa fe,2018.0,sedan,diesel,schakel,197.0,20250.0
hyundai,ioniq,2018.0,sedan,hybrid,automaat,104.0,13995.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,10890.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,20990.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,10790.0
hyundai,i800,2018.0,sedan,diesel,automaat,134.0,15795.0
hyundai,ix20,2017.0,sedan,benzine,schakel,89.0,9695.0
hyundai,ix20,2016.0,sedan,benzine,schakel,113.0,8189.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,8695.0
hyundai,tucson,2019.0,sedan,hybrid,schakel,175.0,26495.0
hyundai,ix20,2016.0,sedan,benzine,schakel,113.0,8399.0
hyundai,tucson,2016.0,sedan,benzine,schakel,114.0,16995.0
hyundai,tucson,2019.0,sedan,hybrid,schakel,175.0,25490.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,15390.0
hyundai,santa fe,2019.0,sedan,diesel,automaat,262.0,31390.0
hyundai,i30,2015.0,sedan,diesel,schakel,108.0,9290.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,19990.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,10290.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,13990.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,19990.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,9190.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,16390.0
hyundai,ix20,2015.0,sedan,diesel,schakel,114.0,7190.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7990.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,9998.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,8980.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6881.0
hyundai,ix20,2017.0,sedan,benzine,schakel,89.0,10000.0
hyundai,santa fe,2015.0,sedan,diesel,automaat,194.0,16990.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7390.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,14990.0
hyundai,ioniq,2017.0,sedan,hybrid,automaat,104.0,15290.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7290.0
hyundai,tucson,2019.0,sedan,diesel,schakel,175.0,20990.0
hyundai,i30,2017.0,sedan,diesel,schakel,118.0,8490.0
hyundai,ix20,2016.0,sedan,benzine,schakel,113.0,8790.0
hyundai,tucson,2016.0,sedan,diesel,automaat,114.0,17790.0
hyundai,i20,2015.0,sedan,benzine,schakel,83.0,7446.0
hyundai,ix35,2015.0,sedan,diesel,schakel,114.0,7485.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6498.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6298.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,8990.0
hyundai,i30,2017.0,sedan,benzine,schakel,118.0,10290.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,15270.0
hyundai,i30,2017.0,sedan,diesel,schakel,118.0,8250.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,8490.0
hyundai,kona,2019.0,sedan,hybrid,automaat,175.0,20990.0
hyundai,ioniq,2017.0,sedan,hybrid,automaat,104.0,12990.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,11795.0
hyundai,i20,2013.0,sedan,benzine,schakel,84.0,5790.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,5499.0
hyundai,i40,2017.0,sedan,diesel,schakel,139.0,10277.0
hyundai,i30,2017.0,sedan,diesel,schakel,118.0,10120.0
hyundai,i800,2016.0,sedan,diesel,schakel,168.0,13990.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,13490.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,5590.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7490.0
hyundai,i20,2014.0,sedan,benzine,schakel,84.0,5990.0
hyundai,i30,2017.0,sedan,benzine,schakel,118.0,8990.0
hyundai,santa fe,2015.0,sedan,diesel,automaat,194.0,14500.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,18990.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,12570.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,13970.0
hyundai,i30,2018.0,sedan,benzine,schakel,118.0,12970.0
hyundai,tucson,2016.0,sedan,diesel,automaat,114.0,15270.0
hyundai,i40,2017.0,sedan,diesel,schakel,139.0,11470.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,11470.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,17970.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,26970.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,12090.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,12395.0
hyundai,ix35,2014.0,sedan,benzine,schakel,114.0,7790.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,9750.0
hyundai,santa fe,2019.0,sedan,diesel,automaat,262.0,35490.0
hyundai,i40,2016.0,sedan,diesel,schakel,139.0,8490.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,6190.0
hyundai,ioniq,2017.0,sedan,hybrid,automaat,104.0,16290.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,21990.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,15990.0
hyundai,ioniq,2018.0,sedan,hybrid,automaat,104.0,15490.0
hyundai,tucson,2018.0,sedan,benzine,schakel,130.0,16990.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,8490.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,8990.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,9990.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7990.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,11490.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,16990.0
hyundai,i40,2017.0,sedan,diesel,schakel,139.0,9490.0
hyundai,ioniq,2020.0,sedan,hybrid,automaat,105.0,20990.0
hyundai,i10,2016.0,sedan,benzine,schakel,66.0,5290.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,7795.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,8795.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,12695.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6220.0
hyundai,i10,2016.0,sedan,benzine,schakel,66.0,6270.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7250.0
hyundai,tucson,2019.0,sedan,diesel,schakel,175.0,19000.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,10490.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,25490.0
hyundai,tucson,2019.0,sedan,hybrid,schakel,175.0,24990.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,22990.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,5725.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7600.0
hyundai,tucson,2018.0,sedan,benzine,schakel,130.0,14250.0
hyundai,ix20,2016.0,sedan,benzine,automaat,113.0,9995.0
hyundai,ix20,2017.0,sedan,diesel,schakel,89.0,8690.0
hyundai,ix20,2017.0,sedan,benzine,schakel,89.0,8499.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,15999.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,13500.0
hyundai,ix20,2017.0,sedan,diesel,schakel,89.0,8750.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,7500.0
hyundai,tucson,2019.0,sedan,diesel,schakel,175.0,19199.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7350.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,15000.0
hyundai,i30,2015.0,sedan,diesel,schakel,108.0,7331.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,15732.0
hyundai,i40,2018.0,sedan,diesel,schakel,139.0,13491.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,9995.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,8295.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,20991.0
hyundai,santa fe,2014.0,sedan,diesel,schakel,194.0,13991.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,10776.0
hyundai,i10,2013.0,sedan,benzine,schakel,84.0,3500.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,15000.0
hyundai,ix20,2018.0,sedan,benzine,schakel,113.0,10500.0
hyundai,santa fe,2017.0,sedan,diesel,schakel,197.0,17991.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,8491.0
hyundai,i20,2017.0,sedan,benzine,automaat,83.0,10700.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,9000.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,9299.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,17500.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,7400.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,18000.0
hyundai,ioniq,2019.0,sedan,hybrid,automaat,105.0,21000.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,8750.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,8700.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,21999.0
hyundai,i20,2018.0,sedan,diesel,schakel,83.0,7991.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,10491.0
hyundai,ix35,2014.0,sedan,diesel,schakel,114.0,8990.0
hyundai,i10,2013.0,sedan,benzine,schakel,84.0,4490.0
hyundai,i30,2020.0,sedan,benzine,schakel,136.0,26990.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,12394.0
hyundai,i30,2015.0,sedan,diesel,schakel,108.0,6981.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,14291.0
hyundai,i30,2020.0,sedan,benzine,schakel,136.0,19995.0
hyundai,i10,2016.0,sedan,benzine,schakel,66.0,6491.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,14291.0
hyundai,santa fe,2020.0,sedan,diesel,automaat,262.0,43995.0
hyundai,i10,2013.0,sedan,benzine,schakel,84.0,4500.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,14750.0
hyundai,ioniq,2019.0,sedan,hybrid,automaat,105.0,20400.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,17800.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,12000.0
hyundai,tucson,2015.0,sedan,diesel,automaat,114.0,16750.0
hyundai,ix35,2016.0,sedan,diesel,schakel,124.0,9500.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,8500.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,16500.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6491.0
hyundai,ioniq,2019.0,sedan,hybrid,automaat,105.0,18491.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,16991.0
hyundai,i20,2017.0,sedan,diesel,schakel,83.0,8990.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,13998.0
hyundai,i30,2015.0,sedan,benzine,schakel,108.0,7698.0
hyundai,ioniq,2018.0,sedan,hybrid,automaat,104.0,17998.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,11000.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,12400.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6890.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,15500.0
hyundai,i10,2016.0,sedan,benzine,schakel,66.0,6800.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7200.0
hyundai,santa fe,2019.0,sedan,diesel,automaat,262.0,29690.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,17490.0
hyundai,i10,2014.0,sedan,benzine,schakel,65.0,5798.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,12698.0
hyundai,i20,2015.0,sedan,benzine,schakel,83.0,6610.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6230.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,13690.0
hyundai,tucson,2017.0,sedan,benzine,schakel,130.0,12280.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,14890.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,17190.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,8982.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,10222.0
hyundai,kona,2019.0,sedan,hybrid,automaat,175.0,20000.0
hyundai,santa fe,2018.0,sedan,diesel,automaat,197.0,28490.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,8690.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,15890.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,13690.0
hyundai,i40,2015.0,sedan,diesel,schakel,134.0,10690.0
hyundai,ioniq,2019.0,sedan,hybrid,automaat,105.0,18600.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,15790.0
hyundai,i10,2020.0,sedan,benzine,schakel,67.0,12490.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,15890.0
hyundai,i30,2019.0,sedan,diesel,schakel,136.0,15490.0
hyundai,i30,2016.0,sedan,diesel,schakel,108.0,7500.0
hyundai,i30,2016.0,sedan,diesel,schakel,108.0,8322.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,10991.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,7491.0
hyundai,tucson,2020.0,sedan,benzine,schakel,175.0,26995.0
hyundai,tucson,2020.0,sedan,diesel,schakel,175.0,27995.0
hyundai,i30,2020.0,sedan,benzine,schakel,136.0,27995.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,13495.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,9250.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,9000.0
hyundai,i20,2015.0,sedan,benzine,schakel,83.0,7799.0
hyundai,i10,2013.0,sedan,benzine,schakel,84.0,4499.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,5999.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,15498.0
hyundai,i800,2016.0,sedan,diesel,schakel,168.0,13695.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,14200.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,18000.0
hyundai,ioniq,2018.0,sedan,hybrid,automaat,104.0,18000.0
hyundai,ioniq,2019.0,sedan,hybrid,automaat,105.0,20000.0
hyundai,i20,2015.0,sedan,benzine,schakel,83.0,7000.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,7750.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,7900.0
hyundai,i40,2013.0,sedan,diesel,automaat,134.0,6750.0
hyundai,i30,2013.0,sedan,benzine,schakel,108.0,5500.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,17298.0
hyundai,tucson,2015.0,sedan,diesel,schakel,114.0,10398.0
hyundai,i30,2017.0,sedan,benzine,schakel,118.0,9995.0
hyundai,ioniq,2019.0,sedan,hybrid,automaat,105.0,19995.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,15490.0
hyundai,tucson,2019.0,sedan,hybrid,schakel,175.0,26990.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,17200.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,16000.0
hyundai,i30,2016.0,sedan,diesel,schakel,108.0,8390.0
hyundai,i20,2015.0,sedan,benzine,schakel,83.0,7890.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,4590.0
hyundai,i30,2014.0,sedan,diesel,automaat,108.0,7295.0
hyundai,i10,2016.0,sedan,benzine,automaat,66.0,7995.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6999.0
hyundai,tucson,2018.0,sedan,benzine,schakel,130.0,14670.0
hyundai,santa fe,2019.0,sedan,diesel,automaat,262.0,33970.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6870.0
hyundai,tucson,2018.0,sedan,benzine,schakel,130.0,13990.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6530.0
hyundai,santa fe,2017.0,sedan,diesel,schakel,197.0,19500.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,8000.0
hyundai,i40,2015.0,sedan,diesel,schakel,134.0,8000.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,16000.0
hyundai,i20,2014.0,sedan,benzine,schakel,84.0,4999.0
hyundai,ix20,2017.0,sedan,benzine,schakel,89.0,8900.0
hyundai,i30,2016.0,sedan,diesel,schakel,108.0,10270.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,10220.0
hyundai,kona,2019.0,sedan,hybrid,automaat,175.0,23970.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,15270.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,9770.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,23500.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,8290.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,5990.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,24990.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,8290.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,14990.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,8490.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,5885.0
hyundai,i30,2015.0,sedan,diesel,schakel,108.0,6990.0
hyundai,tucson,2016.0,sedan,diesel,schakel,114.0,16401.0
hyundai,i800,2018.0,sedan,diesel,schakel,134.0,15499.0
hyundai,kona,2018.0,sedan,benzine,schakel,118.0,15445.0
hyundai,tucson,2018.0,sedan,diesel,automaat,130.0,22000.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,7745.0
hyundai,i20,2017.0,sedan,benzine,schakel,83.0,7989.0
hyundai,i30,2018.0,sedan,benzine,schakel,118.0,12989.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,7000.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,16800.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,16900.0
hyundai,tucson,2018.0,sedan,diesel,schakel,130.0,14400.0
hyundai,ioniq,2017.0,sedan,hybrid,automaat,104.0,15325.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,9295.0
hyundai,i20,2019.0,sedan,benzine,schakel,101.0,9990.0
hyundai,tucson,2018.0,sedan,benzine,schakel,130.0,13399.0
hyundai,tucson,2017.0,sedan,diesel,schakel,130.0,13997.0
hyundai,i20,2018.0,sedan,benzine,schakel,83.0,9989.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,6789.0
hyundai,i30,2019.0,sedan,benzine,schakel,136.0,18989.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,19989.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,27989.0
hyundai,i10,2019.0,sedan,benzine,schakel,67.0,9989.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,22989.0
hyundai,i20,2016.0,sedan,benzine,schakel,83.0,7989.0
hyundai,i10,2015.0,sedan,benzine,schakel,66.0,5989.0
hyundai,ioniq,2018.0,sedan,hybrid,automaat,104.0,13989.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,8989.0
hyundai,i10,2017.0,sedan,benzine,schakel,66.0,6989.0
hyundai,i10,2018.0,sedan,benzine,schakel,66.0,7990.0
hyundai,kona,2019.0,sedan,benzine,schakel,175.0,14290.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,17990.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,18290.0
hyundai,ioniq,2019.0,sedan,hybrid,automaat,105.0,18990.0
hyundai,i40,2016.0,sedan,diesel,schakel,139.0,8791.0
hyundai,tucson,2019.0,sedan,benzine,schakel,175.0,21891.0
hyundai,ix35,2015.0,sedan,diesel,schakel,114.0,9991.0
hyundai,i800,2018.0,sedan,diesel,schakel,134.0,16280.0
