merk,model,bouwjaar,type_auto,brandstof,vermogen,prijs,CO2_wltp,Electric_range_km,El_Consumpt_whkm,Engine_cm3
chevrolet,volt,2013,hatchback,hybrid,0.0,706.0,,,,
toyota,camry,2013,sedan,petrol,0.0,19130.0,,,,
mercedes-benz,c 300,2011,sedan,petrol,190.0,2038.0,166.0,0.0,0.0,1991.0
hyundai,h1,2016,universal,diesel,0.0,39201.0,,,,
toyota,highlander,2006,jeep,hybrid,0.0,19444.0,,,,
toyota,aqua,2013,hatchback,hybrid,0.0,10349.0,,,,
chevrolet,orlando,2016,jeep,petrol,0.0,20228.0,,,,
chevrolet,aveo,2012,hatchback,petrol,0.0,8154.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,9722.0,,,,
toyota,prius,2012,sedan,hybrid,0.0,13485.0,,,,
toyota,prius,2012,sedan,hybrid,0.0,19757.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,19914.0,,,,
lexus,ct 200h,2015,hatchback,hybrid,0.0,470.0,,,,
ford,focus,2006,universal,diesel,2.442953020134228,6586.0,124.0,0.0,0.0,999.0
ssangyong,actyon,2017,jeep,petrol,0.0,43576.0,,,,
mercedes-benz,e 220,2002,sedan,diesel,3.0,13172.0,,,,
chevrolet,captiva,2009,jeep,diesel,0.0,9722.0,,,,
bmw,525,2001,sedan,cng,0.0,7213.0,,,,
ford,explorer,2014,jeep,petrol,267.0,62057.0,71.0,48.0,220.0,2956.0
toyota,prius,2011,sedan,hybrid,0.0,16308.0,,,,
mercedes-benz,ml 350 370,2004,jeep,petrol,0.0,16590.0,,,,
toyota,tacoma,2020,sedan,petrol,0.0,31675.0,,,,
subaru,forester,2015,jeep,petrol,110.0,10663.0,185.0,0.0,0.0,1995.0
mercedes-benz,a 190,2001,hatchback,petrol,0.0,5488.0,,,,
ford,fusion,2014,sedan,plug-in hybrid,0.0,29793.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,23521.0,,,,
kia,optima hybrid,2011,sedan,hybrid,0.0,13485.0,,,,
lexus,gx 460,2010,jeep,petrol,,941.0,,,,
mercedes-benz,e 320,2000,sedan,petrol,0.0,7200.0,,,,
mercedes-benz,c 250,2013,sedan,petrol,0.0,23521.0,,,,
kia,sportage,2007,jeep,petrol,132.0,5645.0,151.0,0.0,0.0,1598.0
jeep,grand cherokee,2001,jeep,cng,184.0,10000.0,252.0,0.0,0.0,2987.0
ford,transit connect,2009,goods wagon,diesel,74.0,12544.0,153.0,0.0,0.0,1499.0
chevrolet,cruze,2014,sedan,petrol,0.0,12544.0,,,,
hyundai,santa fe,2014,jeep,diesel,3.0,33378.0,,,,
lexus,gx 470,2010,jeep,petrol,,40142.0,,,,
mitsubishi,l 200,2011,pickup,diesel,0.0,32929.0,,,,
toyota,prius,2014,hatchback,hybrid,0.0,24148.0,,,,
ssangyong,actyon,2010,sedan,diesel,0.0,14636.0,,,,
bmw,328,2009,sedan,petrol,0.0,19444.0,,,,
chevrolet,volt,2011,hatchback,hybrid,0.0,2666.0,,,,
ssangyong,rexton,2013,jeep,diesel,0.0,45633.0,,,,
hyundai,santa fe,2015,jeep,diesel,0.0,39559.0,,,,
mercedes-benz,gla 250,2015,jeep,petrol,165.0,37633.0,175.0,0.0,0.0,1991.0
lexus,gx 460,2014,jeep,petrol,,89379.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,9252.0,,,,
toyota,highlander,2012,jeep,hybrid,0.0,1490.0,,,,
hyundai,santa fe,2014,jeep,diesel,0.0,49858.0,,,,
toyota,camry,2018,sedan,petrol,0.0,220.0,,,,
toyota,prius,2010,hatchback,hybrid,0.0,1803.0,,,,
daewoo,lacetti,2010,sedan,petrol,0.0,8006.0,,,,
bmw,x5,2014,jeep,petrol,,56450.0,,,,
volkswagen,vento,2000,sedan,petrol,0.0,5331.0,,,,
toyota,chr,2019,jeep,petrol,0.0,282.0,,,,
bmw,x1,2018,jeep,petrol,0.0,62719.0,,,,
toyota,prius,2015,sedan,hybrid,0.0,19757.0,,,,
toyota,prius 11,2008,hatchback,hybrid,,15681.0,,,,
bmw,535,2011,sedan,petrol,0.0,32929.0,,,,
hyundai,accent,2015,sedan,diesel,0.0,14454.0,,,,
toyota,aqua,2015,hatchback,petrol,0.0,19823.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,26770.0,140.0,0.0,0.0,1598.0
chevrolet,impala,2016,sedan,petrol,0.0,54405.0,,,,
lexus,gx 470,2011,sedan,petrol,,392.0,,,,
ford,transit,2002,microbus,diesel,96.0,12700.0,222.0,0.0,0.0,1995.0
toyota,camry,2019,sedan,hybrid,0.0,251.0,,,,
mercedes-benz,ml 350,2013,jeep,diesel,,78403.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,1882.0,196.0,0.0,0.0,1991.0
nissan,pathfinder,2006,jeep,diesel,0.0,28852.0,,,,
lexus,ct 200h,2011,hatchback,hybrid,0.0,21953.0,,,,
nissan,370z,2014,coupe,petrol,0.0,11133.0,,,,
opel,astra,2006,hatchback,petrol,0.0080645161290322,12544.0,120.0,0.0,0.0,1199.0
ford,explorer turbo japan,2012,jeep,petrol,,42965.0,,,,
mercedes-benz,c 200,2014,sedan,diesel,0.4615384615384615,53314.0,153.0,0.0,0.0,1496.0
dodge,caliber,2011,hatchback,petrol,0.0,706.0,,,,
ford,fusion bybrid,2013,sedan,hybrid,0.0,20500.0,,,,
lexus,gx 470,2014,jeep,petrol,,1646.0,,,,
honda,elysion,2006,minivan,lpg,0.0,11604.0,,,,
vaz,vesta,2018,sedan,petrol,0.0,15681.0,,,,
toyota,prius,2012,sedan,petrol,0.0,19500.0,,,,
ford,focus,2014,sedan,petrol,110.0,12544.0,124.0,0.0,0.0,999.0
toyota,camry,2012,sedan,hybrid,0.0,3136.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,19707.0,140.0,0.0,0.0,1598.0
chevrolet,captiva,2016,jeep,diesel,0.0,34240.0,,,,
kia,sportage,2015,jeep,petrol,132.0,3.0,151.0,0.0,0.0,1598.0
hyundai,sonata,2013,sedan,petrol,0.0,15400.0,,,,
audi,a4,2008,sedan,petrol,3.2158273381294964,10976.0,,,,
nissan,skyline,2007,sedan,petrol,0.0,10000.0,,,,
toyota,prius c,2012,hatchback,petrol,0.0,17562.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,15681.0,,,,
hyundai,elantra,2019,sedan,petrol,90.0,47377.0,140.0,0.0,0.0,1598.0
nissan,march,2004,minivan,cng,0.0,5645.0,,,,
kia,sportage,2007,jeep,diesel,132.0,7213.0,151.0,0.0,0.0,1598.0
mercedes-benz,cls 550,2012,sedan,petrol,0.0,68994.0,,,,
bmw,x5,2014,jeep,diesel,,81539.0,,,,
chevrolet,volt,2011,hatchback,plug-in hybrid,0.0,16621.0,,,,
chevrolet,cruze,2009,sedan,petrol,0.0,5802.0,,,,
toyota,prius,2008,hatchback,hybrid,0.0,9095.0,,,,
honda,inspire,2005,sedan,lpg,0.0,7840.0,,,,
hyundai,elantra,2012,sedan,petrol,90.0,13495.0,140.0,0.0,0.0,1598.0
hyundai,h1,2012,universal,diesel,0.0,24571.0,,,,
chevrolet,orlando,2015,jeep,lpg,0.0,20814.0,,,,
chevrolet,cruze lt,2016,sedan,petrol,0.0,15524.0,,,,
honda,insight,2011,hatchback,hybrid,0.0,188.0,,,,
mercedes-benz,e 350,2010,sedan,petrol,220.0,1646.0,196.0,0.0,0.0,1991.0
volkswagen,jetta,2013,sedan,diesel,0.0,627.0,,,,
hyundai,santa fe,2010,jeep,diesel,0.0,15496.0,,,,
ford,transit,2014,microbus,diesel,,51746.0,222.0,0.0,0.0,1995.0
toyota,highlander,2009,jeep,hybrid,0.0,7997.0,,,,
chevrolet,aveo,2016,hatchback,petrol,0.0,24283.0,,,,
lexus,rx 450,2013,jeep,hybrid,0.0,3607.0,,,,
hyundai,elantra,2015,sedan,diesel,90.0,17054.0,140.0,0.0,0.0,1598.0
toyota,prius,2010,hatchback,hybrid,0.0,1803.0,,,,
volkswagen,lupo iaponuri,2004,coupe,petrol,0.0,5959.0,,,,
hyundai,sonata,2012,sedan,hybrid,0.0,549.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,29169.0,,,,
toyota,prius,2010,sedan,petrol,0.0,35.0,,,,
honda,insight,2010,sedan,hybrid,0.0,13799.0,,,,
bmw,x5,2014,jeep,diesel,0.0,7213.0,,,,
bmw,"118 2,0",2008,hatchback,diesel,,20228.0,,,,
toyota,camry,2016,sedan,petrol,0.0,32929.0,,,,
ssangyong,rexton,2011,jeep,diesel,0.0,18092.0,,,,
honda,fit,2012,hatchback,hybrid,0.0,12231.0,,,,
toyota,prius,2005,sedan,hybrid,0.0,14113.0,,,,
ford,escape,2011,jeep,hybrid,0.0,3607.0,,,,
chrysler,pt cruiser,2002,sedan,petrol,0.0,6272.0,,,,
ssangyong,actyon,2019,jeep,diesel,0.0,43868.0,,,,
ford,fusion,2016,sedan,plug-in hybrid,0.0,38574.0,,,,
renault,megane,2011,universal,diesel,85.0,17876.0,123.0,0.0,0.0,1461.0
mazda,demio evropuli,2003,hatchback,cng,0.0,7213.0,,,,
toyota,highlander,2010,sedan,hybrid,0.0,1725.0,,,,
mercedes-benz,e 350,2009,sedan,diesel,220.0,1411.0,196.0,0.0,0.0,1991.0
opel,astra,2000,sedan,lpg,90.0,8467.0,120.0,0.0,0.0,1199.0
mercedes-benz,ml 350,2012,jeep,diesel,0.0,157.0,,,,
mitsubishi,outlander,2015,jeep,petrol,0.0,27598.0,,,,
ford,transit,2011,microbus,diesel,,17249.0,222.0,0.0,0.0,1995.0
bmw,x5,2008,jeep,petrol,,29793.0,,,,
toyota,camry,2010,sedan,petrol,0.0,17249.0,,,,
bmw,528,2012,sedan,petrol,0.0,36065.0,,,,
hyundai,santa fe,2014,jeep,diesel,0.0,30367.0,,,,
mazda,1000,2019,jeep,petrol,0.0,470.0,,,,
honda,odyssey,2011,sedan,petrol,0.0,3763.0,,,,
hyundai,h1,2011,minivan,diesel,0.0,21297.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,39593.0,,,,
lexus,rx 450,2010,jeep,hybrid,0.0,314.0,,,,
honda,civic,2018,sedan,petrol,0.0,68144.0,,,,
mercedes-benz,e 350,2011,coupe,diesel,220.0,15994.0,196.0,0.0,0.0,1991.0
bmw,x5,2009,jeep,diesel,0.0,1803.0,,,,
honda,stream,2004,minivan,petrol,0.0,6899.0,,,,
toyota,camry,2011,sedan,petrol,0.0,470.0,,,,
hyundai,h1,2015,minivan,diesel,0.0,23518.0,,,,
toyota,camry,2016,sedan,petrol,0.0,251.0,,,,
bmw,x5,2011,jeep,diesel,0.0,10036.0,,,,
bmw,x5,2004,jeep,petrol,0.0,14113.0,,,,
hyundai,elantra,2011,sedan,petrol,90.0,20005.0,140.0,0.0,0.0,1598.0
toyota,prius,2012,hatchback,hybrid,0.0,8938.0,,,,
hyundai,genesis,2009,coupe,petrol,0.0,14229.0,,,,
nissan,juke,2012,jeep,petrol,0.0,8781.0,,,,
hyundai,genesis,2010,coupe,petrol,0.0,15289.0,,,,
volkswagen,touareg,2005,jeep,cng,0.0,13485.0,,,,
hyundai,santa fe,2017,jeep,diesel,0.0,50030.0,,,,
toyota,prius,2011,hatchback,hybrid,0.0,17249.0,,,,
mercedes-benz,e 350,2012,sedan,diesel,220.0,9565.0,196.0,0.0,0.0,1991.0
toyota,prius,2015,sedan,hybrid,0.0,21953.0,,,,
hyundai,sonata,2012,sedan,lpg,0.0,8311.0,,,,
subaru,legacy,2005,sedan,petrol,0.0,3850.0,,,,
chevrolet,cruze,2005,hatchback,petrol,0.0,7213.0,,,,
hyundai,elantra,2015,sedan,petrol,90.0,10976.0,140.0,0.0,0.0,1598.0
volkswagen,passat,2017,sedan,petrol,0.0,21953.0,,,,
hyundai,sonata,2016,sedan,petrol,0.0,16935.0,,,,
hyundai,elantra,2012,sedan,petrol,90.0,6586.0,140.0,0.0,0.0,1598.0
land rover,range rover,2016,jeep,diesel,0.0,17876.0,,,,
ford,f150,2018,sedan,petrol,0.0,7840.0,,,,
toyota,land cruiser 105,2004,jeep,diesel,0.0,200.0,,,,
bmw,x6,2013,jeep,petrol,0.0,7370.0,,,,
ssangyong,rexton,2013,jeep,diesel,0.0,29075.0,,,,
hyundai,tucson,2017,jeep,diesel,0.0,43880.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,392.0,,,,
ssangyong,rexton,2011,jeep,diesel,0.0,31659.0,,,,
honda,civic,2013,sedan,hybrid,0.0,8311.0,,,,
ford,transit,2011,microbus,petrol,96.0,11917.0,222.0,0.0,0.0,1995.0
ford,escape,2011,jeep,hybrid,0.0,314.0,,,,
hyundai,santa fe,2014,jeep,diesel,0.0,28909.0,,,,
nissan,sentra,2018,sedan,petrol,0.0,2430.0,,,,
mazda,mpv,2005,minivan,petrol,0.0,8467.0,,,,
lexus,gx 460,2010,jeep,petrol,,15681.0,,,,
chevrolet,cruze,2011,sedan,diesel,0.0,10697.0,,,,
toyota,tacoma,2012,sedan,petrol,0.0,27911.0,,,,
honda,cr-v,2011,jeep,petrol,0.0,19444.0,,,,
toyota,aqua,2013,sedan,petrol,0.0,19883.0,,,,
toyota,hilux,2016,pickup,diesel,0.0,31361.0,,,,
ford,fusion,2015,sedan,hybrid,0.0,2587.0,,,,
opel,astra h,2009,sedan,diesel,0.0,9722.0,,,,
subaru,xv,2014,jeep,petrol,110.0,13015.0,180.0,0.0,0.0,1995.0
mazda,demio evropuli,2003,hatchback,cng,0.0,7213.0,,,,
toyota,rav 4,2013,jeep,petrol,0.0,5018.0,,,,
toyota,prius,2009,sedan,hybrid,0.0,1882.0,,,,
opel,astra,2000,goods wagon,cng,90.0,7213.0,120.0,0.0,0.0,1199.0
chevrolet,cruze,2011,sedan,petrol,0.0,15681.0,,,,
bmw,325,2000,sedan,petrol,0.0,7840.0,,,,
chevrolet,orlando,2016,jeep,diesel,0.0,26096.0,,,,
lexus,gx 460,2010,jeep,petrol,,46728.0,,,,
volkswagen,golf 1.8,2000,hatchback,petrol,0.0,4391.0,,,,
mitsubishi,outlander,2011,jeep,petrol,0.0,11604.0,,,,
toyota,land cruiser prado,2014,jeep,diesel,0.0,78403.0,,,,
chevrolet,lacetti,2009,sedan,petrol,0.0,10669.0,,,,
toyota,prius,2010,hatchback,hybrid,0.0,18817.0,,,,
hyundai,accent,2012,sedan,petrol,0.0,15681.0,,,,
nissan,tiida,2006,hatchback,petrol,0.0,7370.0,,,,
mercedes-benz,e 350,2012,sedan,petrol,220.0,34497.0,196.0,0.0,0.0,1991.0
hyundai,elantra,2016,sedan,petrol,90.0,26657.0,140.0,0.0,0.0,1598.0
mercedes-benz,gl 450,2014,jeep,petrol,,8781.0,,,,
hyundai,santa fe,2010,jeep,diesel,0.0,13495.0,,,,
toyota,altezza,2002,sedan,petrol,0.0,13172.0,,,,
mercedes-benz,cla 250,2014,sedan,petrol,165.0,41397.0,157.5,0.0,0.0,1991.0
mercedes-benz,e 350,2014,sedan,petrol,220.0,32302.0,196.0,0.0,0.0,1991.0
hyundai,accent,2014,hatchback,petrol,0.0,1803.0,,,,
toyota,prius,2011,sedan,hybrid,0.0,15681.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,34400.0,,,,
lexus,gx 460,2016,jeep,petrol,,31988.0,,,,
kia,optima,2011,sedan,petrol,0.0,15367.0,,,,
toyota,highlander,2010,sedan,hybrid,0.0,5645.0,,,,
mercedes-benz,e 350,2011,sedan,diesel,220.0,37006.0,196.0,0.0,0.0,1991.0
toyota,aqua s,2014,hatchback,hybrid,0.0,50.0,,,,
lincoln,mkz,2014,sedan,petrol,0.0,21639.0,,,,
ssangyong,actyon,2018,jeep,diesel,0.0,44752.0,,,,
daewoo,lacetti,2011,sedan,petrol,0.0,7997.0,,,,
kia,sorento,2007,jeep,diesel,138.0,6272.0,158.0530035,0.0,0.0,2359.0
ford,fusion,2012,sedan,hybrid,0.0,21950.0,,,,
kia,optima,2014,sedan,hybrid,0.0,18660.0,,,,
lexus,gx 460,2010,jeep,petrol,,15681.0,,,,
fiat,500,2013,jeep,petrol,43.0,1725.0,0.0,311.0,143.0,0.0
volkswagen,jetta,2016,sedan,petrol,0.0,18817.0,,,,
suzuki,grand vitara,2003,jeep,cng,0.0,8467.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,784.0,,,,
ford,fusion,2012,sedan,petrol,0.0,706.0,,,,
honda,fit,2006,hatchback,petrol,0.0,30.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,38229.0,,,,
toyota,camry,2018,sedan,hybrid,0.0,9722.0,,,,
toyota,prius v,2014,sedan,hybrid,0.0,19444.0,,,,
mazda,demio,2011,hatchback,petrol,0.0,6500.0,,,,
toyota,aqua,2013,hatchback,hybrid,0.0,11917.0,,,,
toyota,prius,2012,sedan,hybrid,0.0,23521.0,,,,
toyota,camry,2019,sedan,hybrid,0.0,3450.0,,,,
toyota,prius c,2015,hatchback,hybrid,0.0,20071.0,,,,
kia,rio,2012,hatchback,petrol,74.0,13799.0,134.0,0.0,0.0,998.0
toyota,aqua,2014,hatchback,hybrid,0.0,10506.0,,,,
mercedes-benz,e 350,2010,sedan,petrol,220.0,470.0,196.0,0.0,0.0,1991.0
hyundai,h1,2014,minivan,diesel,0.0,34905.0,,,,
nissan,x-trail nismo,2003,jeep,petrol,0.0,9722.0,,,,
toyota,rav 4,2012,jeep,petrol,0.0,20800.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,38163.0,,,,
lexus,rx 450,2011,jeep,hybrid,0.0,188.0,,,,
mercedes-benz,e 350,2010,sedan,petrol,220.0,314.0,196.0,0.0,0.0,1991.0
honda,step wagon,2000,minivan,lpg,0.0,10000.0,,,,
hyundai,santa fe,2019,jeep,diesel,0.0,68148.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,3607.0,,,,
toyota,prius,2010,sedan,hybrid,0.0,13500.0,,,,
toyota,rav 4,2018,jeep,petrol,0.0,470.0,,,,
toyota,chr,2019,coupe,petrol,0.0,6586.0,,,,
mercedes-benz,ml 350,2012,jeep,diesel,0.0,56450.0,,,,
mitsubishi,airtrek,2002,jeep,petrol,0.0,6899.0,,,,
hyundai,tucson,2017,jeep,diesel,0.0,34240.0,,,,
mercedes-benz,e 350,2009,sedan,diesel,220.0,1411.0,196.0,0.0,0.0,1991.0
mercedes-benz,e 350,2013,sedan,petrol,220.0,15681.0,196.0,0.0,0.0,1991.0
toyota,prius,2014,hatchback,hybrid,0.0,941.0,,,,
hyundai,elantra,2011,sedan,petrol,90.0,18817.0,140.0,0.0,0.0,1598.0
hyundai,elantra,2010,sedan,petrol,90.0,13771.0,140.0,0.0,0.0,1598.0
ford,fusion,2016,sedan,petrol,0.0,5018.0,,,,
mazda,1300,2014,sedan,petrol,0.0,3058.0,,,,
toyota,rav 4,2011,jeep,petrol,0.0,25089.0,,,,
toyota,aqua,2014,hatchback,petrol,0.0,12272.0,,,,
hyundai,sonata,2015,sedan,petrol,0.0,3293.0,,,,
honda,fit,2012,hatchback,hybrid,0.0,10450.0,,,,
bmw,528,2012,sedan,petrol,0.0,38400.0,,,,
nissan,tiida,2005,hatchback,petrol,0.0,8154.0,,,,
hyundai,sonata,2011,sedan,petrol,0.0,17305.0,,,,
toyota,corolla,2019,sedan,petrol,0.0,3293.0,,,,
hyundai,santa fe,2014,jeep,diesel,0.0,38809.0,,,,
honda,civic,2013,sedan,petrol,0.0,30405.0,,,,
ford,fusion se,2013,sedan,hybrid,0.0,19444.0,,,,
hyundai,lantra limited,2017,sedan,petrol,,28225.0,,,,
nissan,pathfinder,2010,jeep,petrol,0.0,27284.0,,,,
chevrolet,malibu,2017,sedan,hybrid,0.0,18817.0,,,,
hyundai,tucson,2015,jeep,diesel,0.0,40224.0,,,,
kia,cerato,2015,sedan,petrol,0.0,18983.0,,,,
mercedes-benz,c 320,2009,sedan,petrol,0.0,20385.0,,,,
volkswagen,jetta,2014,sedan,diesel,0.0,1568.0,,,,
toyota,aqua,2012,sedan,hybrid,0.0,16138.0,,,,
toyota,prius,2007,sedan,hybrid,0.0,10349.0,,,,
hyundai,h1,2017,universal,diesel,0.0,39750.0,,,,
toyota,highlander,2011,jeep,hybrid,0.0,1568.0,,,,
chevrolet,malibu,2019,sedan,petrol,0.0,58507.0,,,,
kia,optima,2012,sedan,hybrid,0.0,20385.0,,,,
toyota,camry,2011,sedan,petrol,0.0,18189.0,,,,
nissan,march,2003,hatchback,petrol,0.0,5959.0,,,,
mercedes-benz,s 430,2000,sedan,petrol,0.0,10349.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,15681.0,,,,
volkswagen,passat,2015,sedan,petrol,0.0,19444.0,,,,
dodge,avenger,2015,sedan,petrol,0.0,706.0,,,,
mercedes-benz,e 300,2017,sedan,petrol,190.0,94.0,181.0,0.0,0.0,1991.0
ford,fusion,2017,sedan,hybrid,0.0,392.0,,,,
subaru,forester,2013,jeep,petrol,110.0,94.0,185.0,0.0,0.0,1995.0
subaru,impreza,2015,sedan,petrol,110.0,11290.0,174.0,0.0,0.0,1995.0
nissan,rogue,2015,jeep,petrol,0.0,17562.0,,,,
toyota,land cruiser 100,2001,jeep,diesel,,32929.0,,,,
toyota,aqua,2013,hatchback,petrol,0.0,14113.0,,,,
subaru,forester,2017,jeep,petrol,110.0,862.0,185.0,0.0,0.0,1995.0
ford,escape,2019,sedan,petrol,0.0,13015.0,,,,
mitsubishi,outlander,2018,jeep,petrol,0.0,44500.0,,,,
hyundai,elantra,2011,sedan,petrol,90.0,18240.0,140.0,0.0,0.0,1598.0
mercedes-benz,gle 350,2016,jeep,petrol,0.0,68681.0,,,,
mercedes-benz,e 300,2017,sedan,petrol,190.0,56136.0,181.0,0.0,0.0,1991.0
ssangyong,actyon,2016,jeep,diesel,0.0,43868.0,,,,
hyundai,veloster turbo,2016,hatchback,petrol,,24462.0,,,,
kia,optima,2012,sedan,hybrid,0.0,470.0,,,,
nissan,x-terra,2005,jeep,petrol,0.0,10349.0,,,,
toyota,prius,2012,hatchback,hybrid,0.0,21012.0,,,,
honda,fit,2013,sedan,petrol,0.0,11604.0,,,,
volkswagen,jetta,2007,sedan,petrol,0.0,7840.0,,,,
mercedes-benz,e 350,2010,sedan,diesel,220.0,470.0,196.0,0.0,0.0,1991.0
toyota,prius,2013,hatchback,hybrid,0.0,19757.0,,,,
nissan,versa,2016,sedan,petrol,0.0,10506.0,,,,
mazda,cx-9,2011,sedan,petrol,0.0,706.0,,,,
honda,fit,2012,hatchback,petrol,0.0,8467.0,,,,
jeep,compass,2015,jeep,petrol,132.0,941.0,47.0,46.0,161.0,1332.0
toyota,rav 4,2016,jeep,petrol,0.0,392.0,,,,
ford,focus,2013,hatchback,petrol,110.0,17249.0,124.0,0.0,0.0,999.0
nissan,murano,2004,jeep,cng,0.0,11917.0,,,,
hyundai,h1,2013,universal,diesel,0.0,23414.0,,,,
hyundai,elantra,2016,hatchback,petrol,90.0,1411.0,140.0,0.0,0.0,1598.0
ford,mustang,2005,coupe,petrol,330.0,10976.0,268.0,0.0,0.0,5038.0
toyota,camry,2016,sedan,hybrid,0.0,12858.0,,,,
mercedes-benz,ml 500,2004,jeep,lpg,0.0,15681.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,31047.0,196.0,0.0,0.0,1991.0
mercedes-benz,e 320 bluetec,2007,sedan,diesel,,21326.0,,,,
hyundai,tucson,2017,jeep,diesel,0.0,44517.0,,,,
mercedes-benz,cla 250,2013,sedan,petrol,165.0,35900.0,157.5,0.0,0.0,1991.0
hyundai,tucson,2013,jeep,diesel,0.0,27654.0,,,,
hyundai,elantra,2011,sedan,petrol,90.0,20005.0,140.0,0.0,0.0,1598.0
ford,transit,2008,microbus,diesel,,16935.0,222.0,0.0,0.0,1995.0
chevrolet,volt,2014,hatchback,hybrid,0.0,220.0,,,,
opel,zafira,2002,minivan,petrol,3.0,9408.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,3763.0,,,,
toyota,tundra,2013,coupe,petrol,0.0,125.0,,,,
hyundai,sonata,2013,sedan,petrol,0.0,16308.0,,,,
bmw,535,2009,sedan,petrol,0.0,26657.0,,,,
kia,optima,2016,sedan,petrol,0.0,22580.0,,,,
mercedes-benz,e 350,2016,sedan,diesel,220.0,1568.0,196.0,0.0,0.0,1991.0
chevrolet,volt premier,2013,sedan,plug-in hybrid,0.0,26971.0,,,,
toyota,prius,2010,hatchback,lpg,0.0,15681.0,,,,
toyota,prius,2011,sedan,hybrid,0.0,16308.0,,,,
lexus,rx 350,2010,jeep,petrol,0.0,49864.0,,,,
dodge,caliber,2011,hatchback,petrol,0.0,13172.0,,,,
chevrolet,cruze,2017,sedan,petrol,0.0,15053.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,9252.0,,,,
mercedes-benz,e 350,2008,sedan,diesel,220.0,2430.0,196.0,0.0,0.0,1991.0
hyundai,elantra,2012,sedan,petrol,90.0,14166.0,140.0,0.0,0.0,1598.0
toyota,camry,2014,sedan,hybrid,0.0,9408.0,,,,
hyundai,h1,2016,universal,diesel,0.0,36231.0,,,,
lexus,ct 200h,2015,hatchback,hybrid,0.0,31.0,,,,
toyota,prius,2010,hatchback,hybrid,0.0,19444.0,,,,
chevrolet,captiva,2014,jeep,diesel,0.0,32973.0,,,,
lexus,gx 470,2008,jeep,petrol,0.0,282.0,,,,
toyota,chr,2018,jeep,petrol,0.0,57391.0,,,,
mazda,1000,2015,jeep,petrol,0.0,2979.0,,,,
bmw,320,2014,sedan,petrol,1.0,32615.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,1490.0,140.0,0.0,0.0,1598.0
honda,fit,2018,hatchback,petrol,0.0,39189.0,,,,
mercedes-benz,e 350,2010,sedan,diesel,220.0,12388.0,196.0,0.0,0.0,1991.0
mercedes-benz,gle 350,2016,jeep,petrol,0.0,1646.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,7683.0,140.0,0.0,0.0,1598.0
skoda,octavia,2004,sedan,diesel,110.0,9408.0,118.0,0.0,0.0,1498.0
ford,fiesta,2013,hatchback,petrol,92.0,14113.0,120.0,0.0,0.0,999.0
bmw,328,2008,coupe,petrol,0.0,314.0,,,,
hyundai,tucson,2011,jeep,diesel,0.0,24681.0,,,,
daewoo,lacetti,2009,sedan,diesel,0.0,5865.0,,,,
hyundai,h1,2014,minivan,diesel,0.0,26594.0,,,,
audi,a4,2003,sedan,petrol,3.2158273381294964,6000.0,,,,
bmw,328,2015,sedan,petrol,0.0,1019.0,,,,
lexus,rx 450,2016,jeep,hybrid,0.0,11290.0,,,,
chevrolet,cruze,2011,sedan,diesel,0.0,9832.0,,,,
honda,fit,2010,hatchback,petrol,0.0,11917.0,,,,
mercedes-benz,e 350,2014,sedan,petrol,220.0,1882.0,196.0,0.0,0.0,1991.0
hyundai,sonata,2016,sedan,lpg,0.0,15681.0,,,,
hyundai,elantra,2014,sedan,petrol,90.0,18817.0,140.0,0.0,0.0,1598.0
hyundai,h1,2011,minivan,diesel,0.0,14897.0,,,,
mercedes-benz,vito 115 cdi,2005,minivan,diesel,,28222.0,,,,
volkswagen,routan sel,2010,minivan,petrol,0.0,20385.0,,,,
mercedes-benz,e 350,2009,sedan,diesel,220.0,1411.0,196.0,0.0,0.0,1991.0
gaz,21 3.0,2001,sedan,petrol,,16621.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,8467.0,,,,
chevrolet,cruze,2017,sedan,petrol,0.0,3920.0,,,,
toyota,camry,2009,sedan,petrol,0.0,16621.0,,,,
honda,fit,2002,hatchback,petrol,0.0,30.0,,,,
hyundai,h1,2017,universal,diesel,0.0,37125.0,,,,
